,spec_path,star_name,DATE-OBS,method
254,HD113904_2014-12-14T07:39:25_346nm_blue_O31.fits,HD113904,2014-12-14T07:39:25,optimal
255,HD113904_2014-12-14T07:39:25_564nm_redl_O22.fits,HD113904,2014-12-14T07:39:25,optimal
256,HD113904_2014-12-14T07:39:25_564nm_redl_O17.fits,HD113904,2014-12-14T07:39:25,optimal
257,HD113904_2014-12-14T07:39:25_346nm_blue_O15.fits,HD113904,2014-12-14T07:39:25,optimal
258,HD113904_2014-12-14T07:39:25_346nm_blue_O20.fits,HD113904,2014-12-14T07:39:25,optimal
259,HD113904_2014-12-14T07:39:25_346nm_blue_O33.fits,HD113904,2014-12-14T07:39:25,optimal
260,HD113904_2014-12-14T07:39:25_346nm_blue_O29.fits,HD113904,2014-12-14T07:39:25,optimal
261,HD113904_2014-12-14T07:39:25_564nm_redu_O4.fits,HD113904,2014-12-14T07:39:25,optimal
262,HD113904_2014-12-14T07:39:25_346nm_blue_O19.fits,HD113904,2014-12-14T07:39:25,optimal
263,HD113904_2014-12-14T07:39:25_564nm_redu_O9.fits,HD113904,2014-12-14T07:39:25,optimal
264,HD113904_2014-12-14T07:39:25_346nm_blue_O23.fits,HD113904,2014-12-14T07:39:25,optimal
265,HD93030_2014-12-10T05:35:34_346nm_blue_O14.fits,HD93030,2014-12-10T05:35:34,optimal
266,HD93030_2014-12-10T05:35:34_564nm_redl_O11.fits,HD93030,2014-12-10T05:35:34,optimal
267,HD93030_2014-12-10T05:35:34_564nm_redu_O14.fits,HD93030,2014-12-10T05:35:34,optimal
268,HD93030_2014-12-10T05:35:34_564nm_redl_O14.fits,HD93030,2014-12-10T05:35:34,optimal
269,HD93030_2014-12-10T05:35:34_346nm_blue_O32.fits,HD93030,2014-12-10T05:35:34,optimal
270,HD93030_2014-12-10T05:35:34_564nm_redl_O8.fits,HD93030,2014-12-10T05:35:34,optimal
271,HD93030_2014-12-10T05:35:34_564nm_redl_O7.fits,HD93030,2014-12-10T05:35:34,optimal
272,HD93030_2014-12-10T05:35:34_564nm_redu_O6.fits,HD93030,2014-12-10T05:35:34,optimal
273,HD93030_2014-12-10T05:35:34_346nm_blue_O22.fits,HD93030,2014-12-10T05:35:34,optimal
274,HD93030_2014-12-10T05:35:34_346nm_blue_O9.fits,HD93030,2014-12-10T05:35:34,optimal
275,HD93030_2014-12-10T05:35:34_346nm_blue_O3.fits,HD93030,2014-12-10T05:35:34,optimal
276,HD93030_2014-12-10T05:35:34_346nm_blue_O16.fits,HD93030,2014-12-10T05:35:34,optimal
277,HD93030_2014-12-10T05:35:34_564nm_redl_O21.fits,HD93030,2014-12-10T05:35:34,optimal
278,HD93030_2014-12-10T05:35:34_564nm_redl_O17.fits,HD93030,2014-12-10T05:35:34,optimal
279,HD93030_2014-12-10T05:35:34_564nm_redu_O4.fits,HD93030,2014-12-10T05:35:34,optimal
280,HD93030_2014-12-10T05:35:34_564nm_redl_O2.fits,HD93030,2014-12-10T05:35:34,optimal
281,HD93030_2014-12-10T05:35:34_564nm_redu_O2.fits,HD93030,2014-12-10T05:35:34,optimal
282,HD93030_2014-12-10T05:35:34_346nm_blue_O15.fits,HD93030,2014-12-10T05:35:34,optimal
283,HD93030_2014-12-10T05:35:34_346nm_blue_O20.fits,HD93030,2014-12-10T05:35:34,optimal
284,HD93030_2014-12-10T05:35:34_346nm_blue_O30.fits,HD93030,2014-12-10T05:35:34,optimal
285,HD93030_2014-12-10T05:35:34_346nm_blue_O24.fits,HD93030,2014-12-10T05:35:34,optimal
286,HD93030_2014-12-10T05:35:34_564nm_redu_O10.fits,HD93030,2014-12-10T05:35:34,optimal
287,HD93030_2014-12-10T05:35:34_564nm_redl_O20.fits,HD93030,2014-12-10T05:35:34,optimal
288,HD93030_2014-12-10T05:35:34_346nm_blue_O7.fits,HD93030,2014-12-10T05:35:34,optimal
289,HD93030_2014-12-10T05:35:34_564nm_redu_O5.fits,HD93030,2014-12-10T05:35:34,optimal
290,HD93030_2014-12-10T05:35:34_564nm_redl_O1.fits,HD93030,2014-12-10T05:35:34,optimal
291,HD93030_2014-12-10T05:35:34_564nm_redl_O19.fits,HD93030,2014-12-10T05:35:34,optimal
292,HD93030_2014-12-10T05:35:34_564nm_redl_O13.fits,HD93030,2014-12-10T05:35:34,optimal
293,HD93030_2014-12-10T05:35:34_346nm_blue_O19.fits,HD93030,2014-12-10T05:35:34,optimal
294,HD93030_2014-12-10T05:35:34_346nm_blue_O10.fits,HD93030,2014-12-10T05:35:34,optimal
295,HD93030_2014-12-10T05:35:34_346nm_blue_O28.fits,HD93030,2014-12-10T05:35:34,optimal
296,HD93030_2014-12-10T05:35:34_346nm_blue_O18.fits,HD93030,2014-12-10T05:35:34,optimal
297,HD93030_2014-12-10T05:35:34_346nm_blue_O8.fits,HD93030,2014-12-10T05:35:34,optimal
298,HD93030_2014-12-10T05:35:34_564nm_redl_O18.fits,HD93030,2014-12-10T05:35:34,optimal
299,HD93030_2014-12-10T05:35:34_346nm_blue_O33.fits,HD93030,2014-12-10T05:35:34,optimal
300,HD93030_2014-12-10T05:35:34_564nm_redu_O16.fits,HD93030,2014-12-10T05:35:34,optimal
301,HD93030_2014-12-10T05:35:34_346nm_blue_O29.fits,HD93030,2014-12-10T05:35:34,optimal
302,HD93030_2014-12-10T05:35:34_564nm_redl_O3.fits,HD93030,2014-12-10T05:35:34,optimal
303,HD93030_2014-12-10T05:35:34_346nm_blue_O27.fits,HD93030,2014-12-10T05:35:34,optimal
304,HD93030_2014-12-10T05:35:34_346nm_blue_O25.fits,HD93030,2014-12-10T05:35:34,optimal
305,HD93030_2014-12-10T05:35:34_564nm_redl_O15.fits,HD93030,2014-12-10T05:35:34,optimal
306,HD93030_2014-12-10T05:35:34_564nm_redu_O12.fits,HD93030,2014-12-10T05:35:34,optimal
307,HD93030_2014-12-10T05:35:34_346nm_blue_O13.fits,HD93030,2014-12-10T05:35:34,optimal
308,HD93030_2014-12-10T05:35:34_346nm_blue_O12.fits,HD93030,2014-12-10T05:35:34,optimal
309,HD93030_2014-12-10T05:35:34_564nm_redu_O8.fits,HD93030,2014-12-10T05:35:34,optimal
310,HD93030_2014-12-10T05:35:34_564nm_redu_O7.fits,HD93030,2014-12-10T05:35:34,optimal
311,HD93030_2014-12-10T05:35:34_564nm_redl_O12.fits,HD93030,2014-12-10T05:35:34,optimal
312,HD93030_2014-12-10T05:35:34_346nm_blue_O31.fits,HD93030,2014-12-10T05:35:34,optimal
313,HD93030_2014-12-10T05:35:34_564nm_redl_O23.fits,HD93030,2014-12-10T05:35:34,optimal
314,HD93030_2014-12-10T05:35:34_564nm_redl_O16.fits,HD93030,2014-12-10T05:35:34,optimal
315,HD93030_2014-12-10T05:35:34_564nm_redl_O10.fits,HD93030,2014-12-10T05:35:34,optimal
316,HD93030_2014-12-10T05:35:34_564nm_redu_O3.fits,HD93030,2014-12-10T05:35:34,optimal
317,HD93030_2014-12-10T05:35:34_564nm_redl_O6.fits,HD93030,2014-12-10T05:35:34,optimal
318,HD93030_2014-12-10T05:35:34_346nm_blue_O5.fits,HD93030,2014-12-10T05:35:34,optimal
319,HD93030_2014-12-10T05:35:34_564nm_redu_O1.fits,HD93030,2014-12-10T05:35:34,optimal
320,HD93030_2014-12-10T05:35:34_564nm_redl_O4.fits,HD93030,2014-12-10T05:35:34,optimal
321,HD93030_2014-12-10T05:35:34_346nm_blue_O17.fits,HD93030,2014-12-10T05:35:34,optimal
322,HD93030_2014-12-10T05:35:34_346nm_blue_O2.fits,HD93030,2014-12-10T05:35:34,optimal
323,HD93030_2014-12-10T05:35:34_346nm_blue_O26.fits,HD93030,2014-12-10T05:35:34,optimal
324,HD93030_2014-12-10T05:35:34_564nm_redl_O22.fits,HD93030,2014-12-10T05:35:34,optimal
325,HD93030_2014-12-10T05:35:34_564nm_redl_O5.fits,HD93030,2014-12-10T05:35:34,optimal
326,HD93030_2014-12-10T05:35:34_346nm_blue_O6.fits,HD93030,2014-12-10T05:35:34,optimal
327,HD93030_2014-12-10T05:35:34_564nm_redu_O9.fits,HD93030,2014-12-10T05:35:34,optimal
328,HD93030_2014-12-10T05:35:34_346nm_blue_O23.fits,HD93030,2014-12-10T05:35:34,optimal
329,HD93030_2014-12-10T05:35:34_346nm_blue_O21.fits,HD93030,2014-12-10T05:35:34,optimal
330,HD93030_2014-12-10T05:35:34_564nm_redu_O15.fits,HD93030,2014-12-10T05:35:34,optimal
331,HD93030_2014-12-10T05:35:34_564nm_redu_O11.fits,HD93030,2014-12-10T05:35:34,optimal
332,HD93030_2014-12-10T05:35:34_564nm_redu_O13.fits,HD93030,2014-12-10T05:35:34,optimal
333,HD93030_2014-12-10T05:35:34_346nm_blue_O4.fits,HD93030,2014-12-10T05:35:34,optimal
334,HD93030_2014-12-10T05:35:34_346nm_blue_O1.fits,HD93030,2014-12-10T05:35:34,optimal
335,HD93030_2014-12-10T05:35:34_564nm_redl_O24.fits,HD93030,2014-12-10T05:35:34,optimal
336,HD93030_2014-12-10T05:35:34_346nm_blue_O11.fits,HD93030,2014-12-10T05:35:34,optimal
337,HD93030_2014-12-10T05:35:34_564nm_redl_O9.fits,HD93030,2014-12-10T05:35:34,optimal
338,HD93030_2014-12-10T06:03:50_860nm_redl_O17.fits,HD93030,2014-12-10T06:03:50,average
339,HD93030_2014-12-10T06:03:50_860nm_redl_O9.fits,HD93030,2014-12-10T06:03:50,average
340,HD93030_2014-12-10T06:03:50_437nm_blue_O28.fits,HD93030,2014-12-10T06:03:50,average
341,HD93030_2014-12-10T06:03:50_437nm_blue_O22.fits,HD93030,2014-12-10T06:03:50,average
342,HD93030_2014-12-10T06:03:50_860nm_redu_O4.fits,HD93030,2014-12-10T06:03:50,average
343,HD93030_2014-12-10T06:03:50_860nm_redl_O2.fits,HD93030,2014-12-10T06:03:50,average
344,HD93030_2014-12-10T06:03:50_860nm_redu_O12.fits,HD93030,2014-12-10T06:03:50,average
345,HD93030_2014-12-10T06:03:50_437nm_blue_O17.fits,HD93030,2014-12-10T06:03:50,average
346,HD93030_2014-12-10T06:03:50_860nm_redl_O6.fits,HD93030,2014-12-10T06:03:50,average
347,HD93030_2014-12-10T06:03:50_860nm_redl_O5.fits,HD93030,2014-12-10T06:03:50,average
348,HD93030_2014-12-10T06:03:50_860nm_redl_O19.fits,HD93030,2014-12-10T06:03:50,average
349,HD93030_2014-12-10T06:03:50_437nm_blue_O21.fits,HD93030,2014-12-10T06:03:50,average
350,HD93030_2014-12-10T06:03:50_437nm_blue_O20.fits,HD93030,2014-12-10T06:03:50,average
351,HD93030_2014-12-10T06:03:50_437nm_blue_O29.fits,HD93030,2014-12-10T06:03:50,average
352,HD93030_2014-12-10T06:03:50_437nm_blue_O16.fits,HD93030,2014-12-10T06:03:50,average
353,HD93030_2014-12-10T06:03:50_437nm_blue_O9.fits,HD93030,2014-12-10T06:03:50,average
354,HD93030_2014-12-10T06:03:50_437nm_blue_O1.fits,HD93030,2014-12-10T06:03:50,average
355,HD93030_2014-12-10T06:03:50_437nm_blue_O12.fits,HD93030,2014-12-10T06:03:50,average
356,HD93030_2014-12-10T06:03:50_860nm_redu_O5.fits,HD93030,2014-12-10T06:03:50,average
357,HD93030_2014-12-10T06:03:50_860nm_redl_O14.fits,HD93030,2014-12-10T06:03:50,average
358,HD93030_2014-12-10T06:03:50_437nm_blue_O25.fits,HD93030,2014-12-10T06:03:50,average
359,HD93030_2014-12-10T06:03:50_860nm_redu_O11.fits,HD93030,2014-12-10T06:03:50,average
360,HD93030_2014-12-10T06:03:50_860nm_redl_O16.fits,HD93030,2014-12-10T06:03:50,average
361,HD93030_2014-12-10T06:03:50_437nm_blue_O23.fits,HD93030,2014-12-10T06:03:50,average
362,HD93030_2014-12-10T06:03:50_860nm_redl_O11.fits,HD93030,2014-12-10T06:03:50,average
363,HD93030_2014-12-10T06:03:50_860nm_redu_O10.fits,HD93030,2014-12-10T06:03:50,average
364,HD93030_2014-12-10T06:03:50_437nm_blue_O31.fits,HD93030,2014-12-10T06:03:50,average
365,HD93030_2014-12-10T06:03:50_860nm_redl_O20.fits,HD93030,2014-12-10T06:03:50,average
366,HD93030_2014-12-10T06:03:50_860nm_redu_O2.fits,HD93030,2014-12-10T06:03:50,average
367,HD93030_2014-12-10T06:03:50_860nm_redu_O7.fits,HD93030,2014-12-10T06:03:50,average
368,HD93030_2014-12-10T06:03:50_860nm_redu_O1.fits,HD93030,2014-12-10T06:03:50,average
369,HD93030_2014-12-10T06:03:50_860nm_redl_O1.fits,HD93030,2014-12-10T06:03:50,average
370,HD93030_2014-12-10T06:03:50_860nm_redl_O10.fits,HD93030,2014-12-10T06:03:50,average
371,HD93030_2014-12-10T06:03:50_437nm_blue_O2.fits,HD93030,2014-12-10T06:03:50,average
372,HD93030_2014-12-10T06:03:50_437nm_blue_O15.fits,HD93030,2014-12-10T06:03:50,average
373,HD93030_2014-12-10T06:03:50_860nm_redl_O12.fits,HD93030,2014-12-10T06:03:50,average
374,HD93030_2014-12-10T06:03:50_860nm_redl_O8.fits,HD93030,2014-12-10T06:03:50,average
375,HD93030_2014-12-10T06:03:50_860nm_redl_O15.fits,HD93030,2014-12-10T06:03:50,average
376,HD93030_2014-12-10T06:03:50_437nm_blue_O14.fits,HD93030,2014-12-10T06:03:50,average
377,HD93030_2014-12-10T06:03:50_437nm_blue_O26.fits,HD93030,2014-12-10T06:03:50,average
378,HD93030_2014-12-10T06:03:50_437nm_blue_O19.fits,HD93030,2014-12-10T06:03:50,average
379,HD93030_2014-12-10T06:03:50_860nm_redu_O9.fits,HD93030,2014-12-10T06:03:50,average
380,HD93030_2014-12-10T06:03:50_437nm_blue_O5.fits,HD93030,2014-12-10T06:03:50,average
381,HD93030_2014-12-10T06:03:50_437nm_blue_O11.fits,HD93030,2014-12-10T06:03:50,average
382,HD93030_2014-12-10T06:03:50_437nm_blue_O30.fits,HD93030,2014-12-10T06:03:50,average
383,HD93030_2014-12-10T06:03:50_860nm_redl_O3.fits,HD93030,2014-12-10T06:03:50,average
384,HD93030_2014-12-10T06:03:50_860nm_redu_O6.fits,HD93030,2014-12-10T06:03:50,average
385,HD93030_2014-12-10T06:03:50_860nm_redl_O4.fits,HD93030,2014-12-10T06:03:50,average
386,HD93030_2014-12-10T06:03:50_860nm_redl_O18.fits,HD93030,2014-12-10T06:03:50,average
387,HD93030_2014-12-10T06:03:50_860nm_redu_O3.fits,HD93030,2014-12-10T06:03:50,average
388,HD93030_2014-12-10T06:03:50_437nm_blue_O24.fits,HD93030,2014-12-10T06:03:50,average
389,HD93030_2014-12-10T06:03:50_437nm_blue_O6.fits,HD93030,2014-12-10T06:03:50,average
390,HD93030_2014-12-10T06:03:50_437nm_blue_O3.fits,HD93030,2014-12-10T06:03:50,average
391,HD93030_2014-12-10T06:03:50_437nm_blue_O10.fits,HD93030,2014-12-10T06:03:50,average
392,HD93030_2014-12-10T06:03:50_860nm_redl_O7.fits,HD93030,2014-12-10T06:03:50,average
393,HD93030_2014-12-10T06:03:50_437nm_blue_O4.fits,HD93030,2014-12-10T06:03:50,average
394,HD93030_2014-12-10T06:03:50_437nm_blue_O18.fits,HD93030,2014-12-10T06:03:50,average
395,HD93030_2014-12-10T06:03:50_437nm_blue_O8.fits,HD93030,2014-12-10T06:03:50,average
396,HD93030_2014-12-10T06:03:50_860nm_redl_O13.fits,HD93030,2014-12-10T06:03:50,average
397,HD93030_2014-12-10T06:03:50_860nm_redu_O8.fits,HD93030,2014-12-10T06:03:50,average
398,HD93030_2014-12-10T06:03:50_860nm_redu_O13.fits,HD93030,2014-12-10T06:03:50,average
399,HD93030_2014-12-10T06:03:50_437nm_blue_O7.fits,HD93030,2014-12-10T06:03:50,average
400,HD93030_2014-12-10T06:03:50_437nm_blue_O27.fits,HD93030,2014-12-10T06:03:50,average
401,HD93030_2014-12-10T06:03:50_437nm_blue_O13.fits,HD93030,2014-12-10T06:03:50,average
402,HD170740_2014-09-15T02:50:39_860nm_redl_O15.fits,HD170740,2014-09-15T02:50:39,average
403,HD170740_2014-09-15T02:50:39_437nm_blue_O9.fits,HD170740,2014-09-15T02:50:39,average
404,HD170740_2014-09-15T02:50:39_437nm_blue_O6.fits,HD170740,2014-09-15T02:50:39,average
405,HD170740_2014-09-15T02:50:39_860nm_redl_O19.fits,HD170740,2014-09-15T02:50:39,average
406,HD170740_2014-09-15T02:50:39_860nm_redl_O10.fits,HD170740,2014-09-15T02:50:39,average
407,HD170740_2014-09-15T02:50:39_437nm_blue_O12.fits,HD170740,2014-09-15T02:50:39,average
408,HD170740_2014-09-15T02:50:39_860nm_redl_O5.fits,HD170740,2014-09-15T02:50:39,average
409,HD170740_2014-09-15T02:50:39_437nm_blue_O5.fits,HD170740,2014-09-15T02:50:39,average
410,HD170740_2014-09-15T02:50:39_437nm_blue_O22.fits,HD170740,2014-09-15T02:50:39,average
411,HD170740_2014-09-15T02:50:39_437nm_blue_O20.fits,HD170740,2014-09-15T02:50:39,average
412,HD170740_2014-09-15T02:50:39_860nm_redu_O3.fits,HD170740,2014-09-15T02:50:39,average
413,HD170740_2014-09-15T02:50:39_860nm_redl_O7.fits,HD170740,2014-09-15T02:50:39,average
414,HD170740_2014-09-15T02:50:39_437nm_blue_O15.fits,HD170740,2014-09-15T02:50:39,average
415,HD170740_2014-09-15T02:50:39_860nm_redl_O17.fits,HD170740,2014-09-15T02:50:39,average
416,HD170740_2014-09-15T02:50:39_860nm_redl_O6.fits,HD170740,2014-09-15T02:50:39,average
417,HD170740_2014-09-15T02:50:39_860nm_redu_O7.fits,HD170740,2014-09-15T02:50:39,average
418,HD170740_2014-09-15T02:50:39_860nm_redl_O14.fits,HD170740,2014-09-15T02:50:39,average
419,HD170740_2014-09-15T02:50:39_437nm_blue_O23.fits,HD170740,2014-09-15T02:50:39,average
420,HD170740_2014-09-15T02:50:39_437nm_blue_O25.fits,HD170740,2014-09-15T02:50:39,average
421,HD170740_2014-09-15T02:50:39_437nm_blue_O13.fits,HD170740,2014-09-15T02:50:39,average
422,HD170740_2014-09-15T02:50:39_437nm_blue_O18.fits,HD170740,2014-09-15T02:50:39,average
423,HD170740_2014-09-15T02:50:39_437nm_blue_O2.fits,HD170740,2014-09-15T02:50:39,average
424,HD170740_2014-09-15T02:50:39_860nm_redu_O12.fits,HD170740,2014-09-15T02:50:39,average
425,HD170740_2014-09-15T02:50:39_437nm_blue_O31.fits,HD170740,2014-09-15T02:50:39,average
426,HD170740_2014-09-15T02:50:39_437nm_blue_O14.fits,HD170740,2014-09-15T02:50:39,average
427,HD170740_2014-09-15T02:50:39_437nm_blue_O26.fits,HD170740,2014-09-15T02:50:39,average
428,HD170740_2014-09-15T02:50:39_860nm_redu_O5.fits,HD170740,2014-09-15T02:50:39,average
429,HD170740_2014-09-15T02:50:39_437nm_blue_O24.fits,HD170740,2014-09-15T02:50:39,average
430,HD170740_2014-09-15T02:50:39_437nm_blue_O29.fits,HD170740,2014-09-15T02:50:39,average
431,HD170740_2014-09-15T02:50:39_437nm_blue_O27.fits,HD170740,2014-09-15T02:50:39,average
432,HD170740_2014-09-15T02:50:39_437nm_blue_O8.fits,HD170740,2014-09-15T02:50:39,average
433,HD170740_2014-09-15T02:50:39_437nm_blue_O21.fits,HD170740,2014-09-15T02:50:39,average
434,HD170740_2014-09-15T02:50:39_437nm_blue_O17.fits,HD170740,2014-09-15T02:50:39,average
435,HD170740_2014-09-15T02:50:39_860nm_redu_O10.fits,HD170740,2014-09-15T02:50:39,average
436,HD170740_2014-09-15T02:50:39_860nm_redl_O1.fits,HD170740,2014-09-15T02:50:39,average
437,HD170740_2014-09-15T02:50:39_437nm_blue_O4.fits,HD170740,2014-09-15T02:50:39,average
438,HD170740_2014-09-15T02:50:39_860nm_redl_O4.fits,HD170740,2014-09-15T02:50:39,average
439,HD170740_2014-09-15T02:50:39_860nm_redu_O13.fits,HD170740,2014-09-15T02:50:39,average
440,HD170740_2014-09-15T02:50:39_860nm_redl_O18.fits,HD170740,2014-09-15T02:50:39,average
441,HD170740_2014-09-15T02:50:39_860nm_redu_O4.fits,HD170740,2014-09-15T02:50:39,average
442,HD170740_2014-09-15T02:50:39_437nm_blue_O3.fits,HD170740,2014-09-15T02:50:39,average
443,HD170740_2014-09-15T02:50:39_437nm_blue_O16.fits,HD170740,2014-09-15T02:50:39,average
444,HD170740_2014-09-15T02:50:39_860nm_redl_O8.fits,HD170740,2014-09-15T02:50:39,average
445,HD170740_2014-09-15T02:50:39_860nm_redu_O1.fits,HD170740,2014-09-15T02:50:39,average
446,HD170740_2014-09-15T02:50:39_860nm_redu_O2.fits,HD170740,2014-09-15T02:50:39,average
447,HD170740_2014-09-15T02:50:39_860nm_redl_O3.fits,HD170740,2014-09-15T02:50:39,average
448,HD170740_2014-09-15T02:50:39_437nm_blue_O30.fits,HD170740,2014-09-15T02:50:39,average
449,HD170740_2014-09-15T02:50:39_437nm_blue_O7.fits,HD170740,2014-09-15T02:50:39,average
450,HD170740_2014-09-15T02:50:39_437nm_blue_O28.fits,HD170740,2014-09-15T02:50:39,average
451,HD170740_2014-09-15T02:50:39_860nm_redl_O20.fits,HD170740,2014-09-15T02:50:39,average
452,HD170740_2014-09-15T02:50:39_860nm_redl_O13.fits,HD170740,2014-09-15T02:50:39,average
453,HD170740_2014-09-15T02:50:39_437nm_blue_O19.fits,HD170740,2014-09-15T02:50:39,average
454,HD170740_2014-09-15T02:50:39_437nm_blue_O10.fits,HD170740,2014-09-15T02:50:39,average
455,HD170740_2014-09-15T02:50:39_860nm_redu_O6.fits,HD170740,2014-09-15T02:50:39,average
456,HD170740_2014-09-15T02:50:39_860nm_redl_O12.fits,HD170740,2014-09-15T02:50:39,average
457,HD170740_2014-09-15T02:50:39_860nm_redu_O9.fits,HD170740,2014-09-15T02:50:39,average
458,HD170740_2014-09-15T02:50:39_437nm_blue_O1.fits,HD170740,2014-09-15T02:50:39,average
459,HD170740_2014-09-15T02:50:39_860nm_redu_O11.fits,HD170740,2014-09-15T02:50:39,average
460,HD170740_2014-09-15T02:50:39_860nm_redl_O16.fits,HD170740,2014-09-15T02:50:39,average
461,HD170740_2014-09-15T02:50:39_860nm_redu_O8.fits,HD170740,2014-09-15T02:50:39,average
462,HD170740_2014-09-15T02:50:39_437nm_blue_O11.fits,HD170740,2014-09-15T02:50:39,average
463,HD170740_2014-09-15T02:50:39_860nm_redl_O9.fits,HD170740,2014-09-15T02:50:39,average
464,HD170740_2014-09-15T02:50:39_860nm_redl_O11.fits,HD170740,2014-09-15T02:50:39,average
465,HD170740_2014-09-15T02:50:39_860nm_redl_O2.fits,HD170740,2014-09-15T02:50:39,average
466,HD170740_2014-09-16T03:15:06_437nm_blue_O19.fits,HD170740,2014-09-16T03:15:06,optimal
467,HD170740_2014-09-16T03:15:06_437nm_blue_O31.fits,HD170740,2014-09-16T03:15:06,optimal
468,HD170740_2014-09-16T03:15:06_437nm_blue_O7.fits,HD170740,2014-09-16T03:15:06,optimal
469,HD170740_2014-09-16T03:15:06_437nm_blue_O26.fits,HD170740,2014-09-16T03:15:06,optimal
470,HD170740_2014-09-16T03:15:06_860nm_redu_O1.fits,HD170740,2014-09-16T03:15:06,optimal
471,HD170740_2014-09-16T03:15:06_437nm_blue_O28.fits,HD170740,2014-09-16T03:15:06,optimal
472,HD170740_2014-09-16T03:15:06_437nm_blue_O21.fits,HD170740,2014-09-16T03:15:06,optimal
473,HD170740_2014-09-16T03:15:06_860nm_redu_O9.fits,HD170740,2014-09-16T03:15:06,optimal
474,HD170740_2014-09-16T03:15:06_860nm_redl_O1.fits,HD170740,2014-09-16T03:15:06,optimal
475,HD170740_2014-09-16T03:15:06_860nm_redl_O16.fits,HD170740,2014-09-16T03:15:06,optimal
476,HD170740_2014-09-16T03:15:06_437nm_blue_O12.fits,HD170740,2014-09-16T03:15:06,optimal
477,HD170740_2014-09-16T03:15:06_860nm_redl_O2.fits,HD170740,2014-09-16T03:15:06,optimal
478,HD170740_2014-09-16T03:15:06_437nm_blue_O4.fits,HD170740,2014-09-16T03:15:06,optimal
479,HD170740_2014-09-16T03:15:06_860nm_redu_O11.fits,HD170740,2014-09-16T03:15:06,optimal
480,HD170740_2014-09-16T03:15:06_860nm_redu_O5.fits,HD170740,2014-09-16T03:15:06,optimal
481,HD170740_2014-09-16T03:15:06_437nm_blue_O18.fits,HD170740,2014-09-16T03:15:06,optimal
482,HD170740_2014-09-16T03:15:06_437nm_blue_O3.fits,HD170740,2014-09-16T03:15:06,optimal
483,HD170740_2014-09-16T03:15:06_860nm_redl_O15.fits,HD170740,2014-09-16T03:15:06,optimal
484,HD170740_2014-09-16T03:15:06_860nm_redl_O20.fits,HD170740,2014-09-16T03:15:06,optimal
485,HD170740_2014-09-16T03:15:06_860nm_redl_O18.fits,HD170740,2014-09-16T03:15:06,optimal
486,HD170740_2014-09-16T03:15:06_860nm_redl_O3.fits,HD170740,2014-09-16T03:15:06,optimal
487,HD170740_2014-09-16T03:15:06_860nm_redl_O9.fits,HD170740,2014-09-16T03:15:06,optimal
488,HD170740_2014-09-16T03:15:06_860nm_redl_O6.fits,HD170740,2014-09-16T03:15:06,optimal
489,HD170740_2014-09-16T03:15:06_860nm_redu_O12.fits,HD170740,2014-09-16T03:15:06,optimal
490,HD170740_2014-09-16T03:15:06_860nm_redl_O13.fits,HD170740,2014-09-16T03:15:06,optimal
491,HD170740_2014-09-16T03:15:06_860nm_redu_O10.fits,HD170740,2014-09-16T03:15:06,optimal
492,HD170740_2014-09-16T03:15:06_437nm_blue_O2.fits,HD170740,2014-09-16T03:15:06,optimal
493,HD170740_2014-09-16T03:15:06_437nm_blue_O8.fits,HD170740,2014-09-16T03:15:06,optimal
494,HD170740_2014-09-16T03:15:06_437nm_blue_O20.fits,HD170740,2014-09-16T03:15:06,optimal
495,HD170740_2014-09-16T03:15:06_860nm_redl_O5.fits,HD170740,2014-09-16T03:15:06,optimal
496,HD170740_2014-09-16T03:15:06_860nm_redu_O2.fits,HD170740,2014-09-16T03:15:06,optimal
497,HD170740_2014-09-16T03:15:06_860nm_redu_O6.fits,HD170740,2014-09-16T03:15:06,optimal
498,HD170740_2014-09-16T03:15:06_437nm_blue_O16.fits,HD170740,2014-09-16T03:15:06,optimal
499,HD170740_2014-09-16T03:15:06_860nm_redu_O8.fits,HD170740,2014-09-16T03:15:06,optimal
500,HD170740_2014-09-16T03:15:06_437nm_blue_O27.fits,HD170740,2014-09-16T03:15:06,optimal
501,HD170740_2014-09-16T03:15:06_860nm_redl_O10.fits,HD170740,2014-09-16T03:15:06,optimal
502,HD170740_2014-09-16T03:15:06_437nm_blue_O5.fits,HD170740,2014-09-16T03:15:06,optimal
503,HD170740_2014-09-16T03:15:06_437nm_blue_O24.fits,HD170740,2014-09-16T03:15:06,optimal
504,HD170740_2014-09-16T03:15:06_437nm_blue_O13.fits,HD170740,2014-09-16T03:15:06,optimal
505,HD170740_2014-09-16T03:15:06_437nm_blue_O22.fits,HD170740,2014-09-16T03:15:06,optimal
506,HD170740_2014-09-16T03:15:06_860nm_redl_O19.fits,HD170740,2014-09-16T03:15:06,optimal
507,HD170740_2014-09-16T03:15:06_437nm_blue_O23.fits,HD170740,2014-09-16T03:15:06,optimal
508,HD170740_2014-09-16T03:15:06_860nm_redu_O13.fits,HD170740,2014-09-16T03:15:06,optimal
