,name,wave,ESO DPR TYPE,DATE-OBS,MJD-OBS,flat_bin
1100,UVES.2018-09-11T13:18:20.577.fits,564.0,"LAMP,FLAT",2018-09-11T13:18:20.576,58372.554404825,6
2121,UVES.2018-09-11T13:20:01.696.fits,564.0,"LAMP,FLAT",2018-09-11T13:20:01.696,58372.555575192,6
3391,UVES.2018-09-11T13:21:41.577.fits,564.0,"LAMP,FLAT",2018-09-11T13:21:41.576,58372.556731207,6
1141,UVES.2018-09-11T13:23:21.506.fits,564.0,"LAMP,FLAT",2018-09-11T13:23:21.505,58372.557887801,6
1744,UVES.2018-09-11T13:25:02.506.fits,564.0,"LAMP,FLAT",2018-09-11T13:25:02.505,58372.55905678,6
544,UVES.2018-09-11T13:26:43.685.fits,564.0,"LAMP,FLAT",2018-09-11T13:26:43.685,58372.560227843,6
312,UVES.2018-09-11T20:45:59.385.fits,564.0,"LAMP,FLAT",2018-09-11T20:45:59.384,58372.865270658,6
5596,UVES.2018-09-11T20:47:41.455.fits,564.0,"LAMP,FLAT",2018-09-11T20:47:41.454,58372.866452023,6
2339,UVES.2018-09-11T20:49:22.835.fits,564.0,"LAMP,FLAT",2018-09-11T20:49:22.834,58372.8676254,6
2805,UVES.2018-09-11T20:51:05.124.fits,564.0,"LAMP,FLAT",2018-09-11T20:51:05.124,58372.868809313,6
1781,UVES.2018-09-11T20:52:46.474.fits,564.0,"LAMP,FLAT",2018-09-11T20:52:46.474,58372.869982342,6
4946,UVES.2018-09-11T20:54:27.515.fits,564.0,"LAMP,FLAT",2018-09-11T20:54:27.514,58372.871151786,6
625,UVES.2018-09-11T20:56:09.474.fits,564.0,"LAMP,FLAT",2018-09-11T20:56:09.474,58372.872331877,6
5285,UVES.2018-09-11T20:57:50.544.fits,564.0,"LAMP,FLAT",2018-09-11T20:57:50.544,58372.873501667,6
5036,UVES.2018-09-11T20:59:31.554.fits,564.0,"LAMP,FLAT",2018-09-11T20:59:31.553,58372.874670762,6
2372,UVES.2018-09-11T21:01:13.684.fits,564.0,"LAMP,FLAT",2018-09-11T21:01:13.683,58372.875852821,6
2411,UVES.2018-09-30T14:39:40.748.fits,564.0,"LAMP,FLAT",2018-09-30T14:39:40.748,58391.610888289,6
2715,UVES.2018-09-30T14:41:22.937.fits,564.0,"LAMP,FLAT",2018-09-30T14:41:22.937,58391.612071034,6
5979,UVES.2018-09-30T14:43:05.586.fits,564.0,"LAMP,FLAT",2018-09-30T14:43:05.586,58391.613259104,6
3014,UVES.2018-09-30T14:44:47.005.fits,564.0,"LAMP,FLAT",2018-09-30T14:44:47.005,58391.614432935,6
1081,UVES.2018-09-30T14:46:28.825.fits,564.0,"LAMP,FLAT",2018-09-30T14:46:28.824,58391.615611396,6
466,UVES.2018-09-30T14:48:10.824.fits,564.0,"LAMP,FLAT",2018-09-30T14:48:10.823,58391.616791941,6
418,UVES.2018-09-30T14:49:51.823.fits,564.0,"LAMP,FLAT",2018-09-30T14:49:51.822,58391.617960911,6
2709,UVES.2018-09-30T14:51:33.822.fits,564.0,"LAMP,FLAT",2018-09-30T14:51:33.821,58391.619141457,6
4524,UVES.2018-09-30T14:53:15.801.fits,564.0,"LAMP,FLAT",2018-09-30T14:53:15.800,58391.620321771,6
5303,UVES.2018-09-30T14:54:57.830.fits,564.0,"LAMP,FLAT",2018-09-30T14:54:57.830,58391.621502663,6
5066,UVES.2018-02-02T12:06:46.527.fits,860.0,"LAMP,FLAT",2018-02-02T12:06:46.526,58151.504705166,6
1011,UVES.2018-02-02T12:09:16.041.fits,860.0,"LAMP,FLAT",2018-02-02T12:09:16.041,58151.506435661,6
5236,UVES.2018-02-02T12:11:45.046.fits,860.0,"LAMP,FLAT",2018-02-02T12:11:45.045,58151.508160253,6
986,UVES.2018-02-02T12:14:15.051.fits,860.0,"LAMP,FLAT",2018-02-02T12:14:15.050,58151.50989642,6
1991,UVES.2018-02-02T12:16:45.065.fits,860.0,"LAMP,FLAT",2018-02-02T12:16:45.065,58151.511632703,6
435,UVES.2018-02-02T15:56:45.737.fits,860.0,"LAMP,FLAT",2018-02-02T15:56:45.737,58151.664418253,6
6313,UVES.2018-02-02T15:58:47.089.fits,860.0,"LAMP,FLAT",2018-02-02T15:58:47.089,58151.66582279,6
3973,UVES.2018-02-02T16:00:48.471.fits,860.0,"LAMP,FLAT",2018-02-02T16:00:48.471,58151.667227674,6
4693,UVES.2018-02-02T16:02:50.063.fits,860.0,"LAMP,FLAT",2018-02-02T16:02:50.063,58151.66863499,6
4692,UVES.2018-02-02T16:04:51.035.fits,860.0,"LAMP,FLAT",2018-02-02T16:04:51.034,58151.670035127,6
1742,UVES.2018-02-02T16:06:52.037.fits,860.0,"LAMP,FLAT",2018-02-02T16:06:52.036,58151.671435613,6
3875,UVES.2018-02-02T16:08:53.369.fits,860.0,"LAMP,FLAT",2018-02-02T16:08:53.368,58151.672839918,6
1927,UVES.2018-02-02T16:10:54.071.fits,860.0,"LAMP,FLAT",2018-02-02T16:10:54.070,58151.67423693,6
6097,UVES.2018-02-02T16:12:55.053.fits,860.0,"LAMP,FLAT",2018-02-02T16:12:55.052,58151.675637186,6
1061,UVES.2018-02-02T16:14:56.325.fits,860.0,"LAMP,FLAT",2018-02-02T16:14:56.324,58151.677040795,6
3860,UVES.2018-02-12T12:36:27.705.fits,860.0,"LAMP,FMTCHK",2018-02-12T12:36:27.704,58161.525320656,6
2043,UVES.2018-02-12T12:38:05.905.fits,860.0,"LAMP,ORDERDEF",2018-02-12T12:38:05.904,58161.526457227,6
3467,UVES.2018-02-12T12:39:56.245.fits,860.0,"LAMP,FLAT",2018-02-12T12:39:56.245,58161.527734322,6
3240,UVES.2018-02-12T12:42:25.750.fits,860.0,"LAMP,FLAT",2018-02-12T12:42:25.750,58161.529464702,6
4324,UVES.2018-02-12T12:44:55.815.fits,860.0,"LAMP,FLAT",2018-02-12T12:44:55.815,58161.531201563,6
622,UVES.2018-02-12T12:47:25.820.fits,860.0,"LAMP,FLAT",2018-02-12T12:47:25.819,58161.532937731,6
5265,UVES.2018-02-12T12:49:55.745.fits,860.0,"LAMP,FLAT",2018-02-12T12:49:55.744,58161.534672972,6
4751,UVES.2018-02-15T12:33:03.693.fits,860.0,"LAMP,FMTCHK",2018-02-15T12:33:03.693,58164.522959411,6
4607,UVES.2018-02-15T12:34:42.192.fits,860.0,"LAMP,ORDERDEF",2018-02-15T12:34:42.192,58164.524099454,6
1847,UVES.2018-02-15T12:36:32.774.fits,860.0,"LAMP,FLAT",2018-02-15T12:36:32.773,58164.525379326,6
1910,UVES.2018-02-15T12:38:36.126.fits,860.0,"LAMP,FLAT",2018-02-15T12:38:36.126,58164.526807014,6
5019,UVES.2018-02-15T12:40:39.888.fits,860.0,"LAMP,FLAT",2018-02-15T12:40:39.888,58164.528239447,6
2225,UVES.2018-02-15T12:42:43.891.fits,860.0,"LAMP,FLAT",2018-02-15T12:42:43.890,58164.529674659,6
380,UVES.2018-02-15T12:44:47.883.fits,860.0,"LAMP,FLAT",2018-02-15T12:44:47.882,58164.531109755,6
4450,UVES.2018-02-16T11:36:33.369.fits,860.0,"LAMP,FLAT",2018-02-16T11:36:33.369,58165.48371955,6
923,UVES.2018-02-16T11:39:02.974.fits,860.0,"LAMP,FLAT",2018-02-16T11:39:02.973,58165.485451086,6
5316,UVES.2018-02-16T11:41:32.969.fits,860.0,"LAMP,FLAT",2018-02-16T11:41:32.968,58165.487187138,6
4359,UVES.2018-02-16T11:44:02.983.fits,860.0,"LAMP,FLAT",2018-02-16T11:44:02.983,58165.488923421,6
6019,UVES.2018-02-16T11:46:32.938.fits,860.0,"LAMP,FLAT",2018-02-16T11:46:32.938,58165.490659009,6
248,UVES.2018-02-16T20:49:40.641.fits,860.0,"LAMP,FLAT",2018-02-16T20:49:40.640,58165.867831487,6
1229,UVES.2018-02-16T20:51:42.533.fits,860.0,"LAMP,FLAT",2018-02-16T20:51:42.532,58165.869242275,6
92,UVES.2018-02-16T20:53:44.645.fits,860.0,"LAMP,FLAT",2018-02-16T20:53:44.644,58165.870655609,6
1521,UVES.2018-02-16T20:55:45.947.fits,860.0,"LAMP,FLAT",2018-02-16T20:55:45.946,58165.872059567,6
4314,UVES.2018-02-16T20:57:47.599.fits,860.0,"LAMP,FLAT",2018-02-16T20:57:47.598,58165.873467577,6
1465,UVES.2018-02-16T20:59:49.051.fits,860.0,"LAMP,FLAT",2018-02-16T20:59:49.050,58165.874873272,6
3160,UVES.2018-02-16T21:01:49.953.fits,860.0,"LAMP,FLAT",2018-02-16T21:01:49.952,58165.8762726,6
3054,UVES.2018-02-16T21:03:50.964.fits,860.0,"LAMP,FLAT",2018-02-16T21:03:50.964,58165.877673201,6
908,UVES.2018-02-16T21:05:52.586.fits,860.0,"LAMP,FLAT",2018-02-16T21:05:52.586,58165.879080864,6
6262,UVES.2018-02-16T21:07:53.949.fits,860.0,"LAMP,FLAT",2018-02-16T21:07:53.948,58165.880485517,6
1770,UVES.2018-03-17T12:24:03.645.fits,860.0,"LAMP,FMTCHK",2018-03-17T12:24:03.644,58194.516708847,6
1826,UVES.2018-03-17T12:25:42.624.fits,860.0,"LAMP,ORDERDEF",2018-03-17T12:25:42.623,58194.517854444,6
3007,UVES.2018-03-17T12:27:33.105.fits,860.0,"LAMP,FLAT",2018-03-17T12:27:33.104,58194.519133157,6
1112,UVES.2018-03-17T12:30:02.309.fits,860.0,"LAMP,FLAT",2018-03-17T12:30:02.309,58194.520860061,6
6312,UVES.2018-03-17T12:32:32.313.fits,860.0,"LAMP,FLAT",2018-03-17T12:32:32.313,58194.522596225,6
717,UVES.2018-03-17T12:35:02.299.fits,860.0,"LAMP,FLAT",2018-03-17T12:35:02.298,58194.524332157,6
4206,UVES.2018-03-17T12:37:32.313.fits,860.0,"LAMP,FLAT",2018-03-17T12:37:32.312,58194.526068437,6
5607,UVES.2018-06-19T15:36:25.193.fits,860.0,"LAMP,FMTCHK",2018-06-19T15:36:25.193,58288.650291592,6
4855,UVES.2018-06-19T15:38:04.023.fits,860.0,"LAMP,ORDERDEF",2018-06-19T15:38:04.023,58288.651435453,6
3917,UVES.2018-06-19T15:39:56.374.fits,860.0,"LAMP,FLAT",2018-06-19T15:39:56.374,58288.652735813,6
2070,UVES.2018-06-19T15:42:26.469.fits,860.0,"LAMP,FLAT",2018-06-19T15:42:26.468,58288.65447302,6
5239,UVES.2018-06-19T15:44:56.474.fits,860.0,"LAMP,FLAT",2018-06-19T15:44:56.473,58288.656209186,6
2475,UVES.2018-06-19T15:47:25.558.fits,860.0,"LAMP,FLAT",2018-06-19T15:47:25.558,58288.657934702,6
3674,UVES.2018-06-19T15:49:56.393.fits,860.0,"LAMP,FLAT",2018-06-19T15:49:56.393,58288.659680475,6
536,UVES.2018-06-29T13:19:13.561.fits,860.0,"LAMP,FMTCHK",2018-06-29T13:19:13.561,58298.55501807,6
1470,UVES.2018-06-29T13:20:53.670.fits,860.0,"LAMP,ORDERDEF",2018-06-29T13:20:53.670,58298.556176743,6
1764,UVES.2018-06-29T13:22:44.431.fits,860.0,"LAMP,FLAT",2018-06-29T13:22:44.431,58298.557458692,6
952,UVES.2018-06-29T13:25:14.185.fits,860.0,"LAMP,FLAT",2018-06-29T13:25:14.185,58298.559191957,6
3529,UVES.2018-06-29T13:27:43.249.fits,860.0,"LAMP,FLAT",2018-06-29T13:27:43.249,58298.560917234,6
4111,UVES.2018-06-29T13:30:13.173.fits,860.0,"LAMP,FLAT",2018-06-29T13:30:13.173,58298.562652466,6
2487,UVES.2018-06-29T13:32:42.687.fits,860.0,"LAMP,FLAT",2018-06-29T13:32:42.687,58298.564382953,6
336,UVES.2018-06-29T19:33:07.745.fits,860.0,"LAMP,FLAT",2018-06-29T19:33:07.744,58298.814672966,6
1815,UVES.2018-06-29T19:35:37.719.fits,860.0,"LAMP,FLAT",2018-06-29T19:35:37.718,58298.816408778,6
1065,UVES.2018-06-29T19:38:07.723.fits,860.0,"LAMP,FLAT",2018-06-29T19:38:07.722,58298.818144937,6
1736,UVES.2018-06-29T19:40:37.727.fits,860.0,"LAMP,FLAT",2018-06-29T19:40:37.726,58298.819881096,6
4474,UVES.2018-06-29T19:43:07.730.fits,860.0,"LAMP,FLAT",2018-06-29T19:43:07.730,58298.821617254,6
2397,UVES.2018-06-29T20:21:56.152.fits,860.0,"LAMP,FLAT",2018-06-29T20:21:56.151,58298.848566571,6
4285,UVES.2018-06-29T20:23:57.723.fits,860.0,"LAMP,FLAT",2018-06-29T20:23:57.723,58298.849973648,6
1731,UVES.2018-06-29T20:25:59.184.fits,860.0,"LAMP,FLAT",2018-06-29T20:25:59.184,58298.851379451,6
5379,UVES.2018-06-29T20:28:00.186.fits,860.0,"LAMP,FLAT",2018-06-29T20:28:00.186,58298.852779931,6
1745,UVES.2018-06-29T20:30:02.687.fits,860.0,"LAMP,FLAT",2018-06-29T20:30:02.687,58298.854197772,6
825,UVES.2018-06-29T20:32:04.279.fits,860.0,"LAMP,FLAT",2018-06-29T20:32:04.278,58298.855605081,6
3045,UVES.2018-06-29T20:34:05.210.fits,860.0,"LAMP,FLAT",2018-06-29T20:34:05.210,58298.85700475,6
2048,UVES.2018-06-29T20:36:06.162.fits,860.0,"LAMP,FLAT",2018-06-29T20:36:06.161,58298.858404651,6
841,UVES.2018-06-29T20:38:07.723.fits,860.0,"LAMP,FLAT",2018-06-29T20:38:07.723,58298.859811613,6
1682,UVES.2018-06-29T20:40:09.175.fits,860.0,"LAMP,FLAT",2018-06-29T20:40:09.174,58298.8612173,6
709,UVES.2018-07-15T12:48:42.782.fits,860.0,"LAMP,FLAT",2018-07-15T12:48:42.781,58314.533828491,6
2313,UVES.2018-07-15T12:51:12.466.fits,860.0,"LAMP,FLAT",2018-07-15T12:51:12.465,58314.535560949,6
570,UVES.2018-07-15T12:53:42.590.fits,860.0,"LAMP,FLAT",2018-07-15T12:53:42.590,58314.5372985,6
298,UVES.2018-07-15T12:56:12.455.fits,860.0,"LAMP,FLAT",2018-07-15T12:56:12.454,58314.539033041,6
4657,UVES.2018-07-15T12:58:41.549.fits,860.0,"LAMP,FLAT",2018-07-15T12:58:41.549,58314.54075867,6
1375,UVES.2018-07-22T11:13:45.761.fits,860.0,"LAMP,FMTCHK",2018-07-22T11:13:45.760,58321.467890748,6
2728,UVES.2018-07-22T11:15:26.290.fits,860.0,"LAMP,ORDERDEF",2018-07-22T11:15:26.290,58321.469054284,6
5626,UVES.2018-07-22T11:17:17.100.fits,860.0,"LAMP,FLAT",2018-07-22T11:17:17.100,58321.470336813,6
5044,UVES.2018-07-22T11:19:46.705.fits,860.0,"LAMP,FLAT",2018-07-22T11:19:46.704,58321.472068343,6
551,UVES.2018-07-22T11:22:16.689.fits,860.0,"LAMP,FLAT",2018-07-22T11:22:16.689,58321.473804271,6
2857,UVES.2018-07-22T11:24:46.663.fits,860.0,"LAMP,FLAT",2018-07-22T11:24:46.663,58321.475540084,6
1363,UVES.2018-07-22T11:27:16.688.fits,860.0,"LAMP,FLAT",2018-07-22T11:27:16.687,58321.477276475,6
3465,UVES.2018-07-31T13:30:46.911.fits,860.0,"LAMP,FMTCHK",2018-07-31T13:30:46.910,58330.563042945,6
4021,UVES.2018-07-31T13:32:26.330.fits,860.0,"LAMP,ORDERDEF",2018-07-31T13:32:26.329,58330.564193634,6
165,UVES.2018-07-31T13:34:16.401.fits,860.0,"LAMP,FLAT",2018-07-31T13:34:16.400,58330.565467598,6
4888,UVES.2018-07-31T13:36:46.115.fits,860.0,"LAMP,FLAT",2018-07-31T13:36:46.114,58330.567200403,6
3286,UVES.2018-07-31T13:39:16.129.fits,860.0,"LAMP,FLAT",2018-07-31T13:39:16.129,58330.56893668,6
3717,UVES.2018-07-31T13:41:45.173.fits,860.0,"LAMP,FLAT",2018-07-31T13:41:45.173,58330.570661731,6
1395,UVES.2018-07-31T13:44:15.237.fits,860.0,"LAMP,FLAT",2018-07-31T13:44:15.237,58330.572398585,6
821,UVES.2018-08-21T12:50:01.228.fits,860.0,"LAMP,FMTCHK",2018-08-21T12:50:01.228,58351.534736436,6
4721,UVES.2018-08-21T12:51:40.327.fits,860.0,"LAMP,ORDERDEF",2018-08-21T12:51:40.327,58351.535883419,6
3035,UVES.2018-08-21T12:53:31.668.fits,860.0,"LAMP,FLAT",2018-08-21T12:53:31.667,58351.537172082,6
4177,UVES.2018-08-21T12:55:29.139.fits,860.0,"LAMP,FLAT",2018-08-21T12:55:29.139,58351.538531702,6
6274,UVES.2018-08-21T12:57:26.890.fits,860.0,"LAMP,FLAT",2018-08-21T12:57:26.890,58351.539894562,6
459,UVES.2018-08-21T12:59:24.151.fits,860.0,"LAMP,FLAT",2018-08-21T12:59:24.151,58351.541251751,6
4674,UVES.2018-08-21T13:01:20.842.fits,860.0,"LAMP,FLAT",2018-08-21T13:01:20.842,58351.542602342,6
5551,UVES.2018-08-24T13:10:49.428.fits,860.0,"LAMP,FMTCHK",2018-08-24T13:10:49.428,58354.549183199,6
4338,UVES.2018-08-24T13:12:11.306.fits,860.0,"LAMP,FMTCHK",2018-08-24T13:12:11.306,58354.55013086,6
437,UVES.2018-08-24T13:13:22.783.fits,860.0,"LAMP,ORDERDEF",2018-08-24T13:13:22.783,58354.550958139,6
280,UVES.2018-08-24T13:15:04.404.fits,860.0,"LAMP,ORDERDEF",2018-08-24T13:15:04.403,58354.552134296,6
4637,UVES.2018-08-24T13:16:28.011.fits,860.0,"LAMP,FLAT",2018-08-24T13:16:28.011,58354.553101982,6
5583,UVES.2018-08-24T13:18:58.205.fits,860.0,"LAMP,FLAT",2018-08-24T13:18:58.205,58354.554840344,6
4772,UVES.2018-08-24T13:21:28.020.fits,860.0,"LAMP,FLAT",2018-08-24T13:21:28.020,58354.556574308,6
5201,UVES.2018-08-24T13:23:58.015.fits,860.0,"LAMP,FLAT",2018-08-24T13:23:58.014,58354.558310356,6
2859,UVES.2018-08-24T13:26:28.019.fits,860.0,"LAMP,FLAT",2018-08-24T13:26:28.019,58354.56004652,6
4281,UVES.2018-08-30T21:14:49.218.fits,860.0,"LAMP,FMTCHK",2018-08-30T21:14:49.218,58360.885291877,6
6118,UVES.2018-08-30T21:16:29.198.fits,860.0,"LAMP,ORDERDEF",2018-08-30T21:16:29.197,58360.886449048,6
3187,UVES.2018-08-30T21:18:20.859.fits,860.0,"LAMP,FLAT",2018-08-30T21:18:20.858,58360.887741418,6
4341,UVES.2018-08-30T21:20:18.080.fits,860.0,"LAMP,FLAT",2018-08-30T21:20:18.079,58360.889098146,6
1298,UVES.2018-08-30T21:22:16.102.fits,860.0,"LAMP,FLAT",2018-08-30T21:22:16.101,58360.890464135,6
5264,UVES.2018-08-30T21:24:13.092.fits,860.0,"LAMP,FLAT",2018-08-30T21:24:13.092,58360.8918182,6
5496,UVES.2018-08-30T21:26:10.674.fits,860.0,"LAMP,FLAT",2018-08-30T21:26:10.673,58360.893179095,6
1935,UVES.2018-09-01T12:55:51.007.fits,860.0,"LAMP,FMTCHK",2018-09-01T12:55:51.006,58362.538784803,6
3297,UVES.2018-09-01T12:57:30.737.fits,860.0,"LAMP,ORDERDEF",2018-09-01T12:57:30.736,58362.539939077,6
5475,UVES.2018-09-01T12:59:22.077.fits,860.0,"LAMP,FLAT",2018-09-01T12:59:22.076,58362.541227739,6
2473,UVES.2018-09-01T13:01:19.178.fits,860.0,"LAMP,FLAT",2018-09-01T13:01:19.177,58362.542583078,6
4830,UVES.2018-09-01T13:03:16.219.fits,860.0,"LAMP,FLAT",2018-09-01T13:03:16.218,58362.543937715,6
4478,UVES.2018-09-01T13:05:13.160.fits,860.0,"LAMP,FLAT",2018-09-01T13:05:13.159,58362.545291199,6
3131,UVES.2018-09-01T13:07:10.441.fits,860.0,"LAMP,FLAT",2018-09-01T13:07:10.440,58362.546648617,6
5578,UVES.2018-09-02T13:23:52.806.fits,860.0,"LAMP,FMTCHK",2018-09-02T13:23:52.806,58363.558250074,6
4026,UVES.2018-09-02T13:25:32.326.fits,860.0,"LAMP,ORDERDEF",2018-09-02T13:25:32.326,58363.559401924,6
3249,UVES.2018-09-02T13:27:28.198.fits,860.0,"LAMP,FLAT",2018-09-02T13:27:28.197,58363.560743026,6
1224,UVES.2018-09-02T13:29:58.192.fits,860.0,"LAMP,FLAT",2018-09-02T13:29:58.192,58363.562479074,6
4472,UVES.2018-09-02T13:32:28.166.fits,860.0,"LAMP,FLAT",2018-09-02T13:32:28.166,58363.564214891,6
5722,UVES.2018-09-02T13:34:57.791.fits,860.0,"LAMP,FLAT",2018-09-02T13:34:57.791,58363.565946658,6
2726,UVES.2018-09-02T13:37:27.796.fits,860.0,"LAMP,FLAT",2018-09-02T13:37:27.795,58363.567682822,6
3018,UVES.2018-09-03T16:16:37.454.fits,860.0,"LAMP,FLAT",2018-09-03T16:16:37.453,58364.678211269,6
548,UVES.2018-09-03T16:18:39.246.fits,860.0,"LAMP,FLAT",2018-09-03T16:18:39.245,58364.679620899,6
4732,UVES.2018-09-03T16:20:40.758.fits,860.0,"LAMP,FLAT",2018-09-03T16:20:40.757,58364.681027288,6
3380,UVES.2018-09-03T16:22:42.220.fits,860.0,"LAMP,FLAT",2018-09-03T16:22:42.219,58364.682433098,6
1077,UVES.2018-09-03T16:24:43.232.fits,860.0,"LAMP,FLAT",2018-09-03T16:24:43.231,58364.683833699,6
1115,UVES.2018-09-03T16:26:44.204.fits,860.0,"LAMP,FLAT",2018-09-03T16:26:44.203,58364.685233838,6
1422,UVES.2018-09-03T16:28:45.786.fits,860.0,"LAMP,FLAT",2018-09-03T16:28:45.785,58364.686641037,6
373,UVES.2018-09-03T16:30:47.277.fits,860.0,"LAMP,FLAT",2018-09-03T16:30:47.277,58364.688047194,6
850,UVES.2018-09-03T16:32:48.240.fits,860.0,"LAMP,FLAT",2018-09-03T16:32:48.239,58364.689447217,6
180,UVES.2018-09-03T16:34:49.232.fits,860.0,"LAMP,FLAT",2018-09-03T16:34:49.231,58364.690847586,6
6161,UVES.2018-09-04T12:39:14.381.fits,860.0,"LAMP,FLAT",2018-09-04T12:39:14.381,58365.527249781,6
3155,UVES.2018-09-04T12:41:11.742.fits,860.0,"LAMP,FLAT",2018-09-04T12:41:11.742,58365.528608132,6
5859,UVES.2018-09-04T12:43:08.634.fits,860.0,"LAMP,FLAT",2018-09-04T12:43:08.634,58365.529961043,6
5483,UVES.2018-09-04T12:45:05.736.fits,860.0,"LAMP,FLAT",2018-09-04T12:45:05.735,58365.531316385,6
2532,UVES.2018-09-04T12:47:02.547.fits,860.0,"LAMP,FLAT",2018-09-04T12:47:02.547,58365.53266837,6
241,UVES.2018-09-07T12:26:35.201.fits,860.0,"LAMP,FMTCHK",2018-09-07T12:26:35.200,58368.518462971,6
2162,UVES.2018-09-07T12:28:14.731.fits,860.0,"LAMP,ORDERDEF",2018-09-07T12:28:14.730,58368.519614935,6
1428,UVES.2018-09-07T12:30:06.112.fits,860.0,"LAMP,FLAT",2018-09-07T12:30:06.111,58368.520904066,6
2173,UVES.2018-09-07T12:32:36.226.fits,860.0,"LAMP,FLAT",2018-09-07T12:32:36.225,58368.522641504,6
6256,UVES.2018-09-07T12:35:06.211.fits,860.0,"LAMP,FLAT",2018-09-07T12:35:06.210,58368.524377437,6
5234,UVES.2018-09-07T12:37:36.185.fits,860.0,"LAMP,FLAT",2018-09-07T12:37:36.185,58368.526113254,6
4986,UVES.2018-09-07T12:40:06.170.fits,860.0,"LAMP,FLAT",2018-09-07T12:40:06.170,58368.527849191,6
2853,UVES.2018-09-07T19:04:47.017.fits,860.0,"LAMP,FLAT",2018-09-07T19:04:47.016,58368.794988622,6
3376,UVES.2018-09-07T19:07:16.782.fits,860.0,"LAMP,FLAT",2018-09-07T19:07:16.781,58368.796722009,6
5763,UVES.2018-09-07T19:09:46.687.fits,860.0,"LAMP,FLAT",2018-09-07T19:09:46.686,58368.798457017,6
1165,UVES.2018-09-07T19:12:16.681.fits,860.0,"LAMP,FLAT",2018-09-07T19:12:16.680,58368.800193066,6
6259,UVES.2018-09-07T19:14:46.685.fits,860.0,"LAMP,FLAT",2018-09-07T19:14:46.685,58368.801929231,6
4318,UVES.2018-09-07T19:17:16.650.fits,860.0,"LAMP,FLAT",2018-09-07T19:17:16.650,58368.803664933,6
3278,UVES.2018-09-07T19:19:46.665.fits,860.0,"LAMP,FLAT",2018-09-07T19:19:46.664,58368.805401214,6
4729,UVES.2018-09-07T19:22:16.860.fits,860.0,"LAMP,FLAT",2018-09-07T19:22:16.859,58368.807139579,6
5170,UVES.2018-09-07T19:24:46.684.fits,860.0,"LAMP,FLAT",2018-09-07T19:24:46.684,58368.80887366,6
1960,UVES.2018-09-07T19:27:16.679.fits,860.0,"LAMP,FLAT",2018-09-07T19:27:16.678,58368.81060971,6
534,UVES.2018-09-07T21:23:30.502.fits,860.0,"LAMP,FLAT",2018-09-07T21:23:30.502,58368.89132526,6
2038,UVES.2018-09-07T21:25:31.644.fits,860.0,"LAMP,FLAT",2018-09-07T21:25:31.644,58368.892727365,6
1985,UVES.2018-09-07T21:27:32.676.fits,860.0,"LAMP,FLAT",2018-09-07T21:27:32.676,58368.894128196,6
5336,UVES.2018-09-07T21:29:33.648.fits,860.0,"LAMP,FLAT",2018-09-07T21:29:33.648,58368.895528334,6
1331,UVES.2018-09-07T21:31:34.730.fits,860.0,"LAMP,FLAT",2018-09-07T21:31:34.729,58368.896929744,6
1856,UVES.2018-09-07T21:33:36.182.fits,860.0,"LAMP,FLAT",2018-09-07T21:33:36.181,58368.898335438,6
5856,UVES.2018-09-07T21:35:37.664.fits,860.0,"LAMP,FLAT",2018-09-07T21:35:37.663,58368.899741478,6
5365,UVES.2018-09-07T21:37:38.656.fits,860.0,"LAMP,FLAT",2018-09-07T21:37:38.655,58368.901141847,6
487,UVES.2018-09-07T21:39:39.698.fits,860.0,"LAMP,FLAT",2018-09-07T21:39:39.697,58368.902542796,6
3970,UVES.2018-09-07T21:41:40.660.fits,860.0,"LAMP,FLAT",2018-09-07T21:41:40.659,58368.903942817,6
808,UVES.2018-09-08T18:37:23.227.fits,860.0,"LAMP,FLAT",2018-09-08T18:37:23.226,58369.775963269,6
2136,UVES.2018-09-08T18:39:24.319.fits,860.0,"LAMP,FLAT",2018-09-08T18:39:24.318,58369.777364795,6
4925,UVES.2018-09-08T18:41:26.380.fits,860.0,"LAMP,FLAT",2018-09-08T18:41:26.380,58369.778777549,6
4261,UVES.2018-09-08T18:43:27.322.fits,860.0,"LAMP,FLAT",2018-09-08T18:43:27.322,58369.780177339,6
5250,UVES.2018-09-08T18:45:28.324.fits,860.0,"LAMP,FLAT",2018-09-08T18:45:28.323,58369.781577823,6
2155,UVES.2018-09-08T18:47:29.326.fits,860.0,"LAMP,FLAT",2018-09-08T18:47:29.325,58369.782978307,6
2057,UVES.2018-09-08T18:49:30.327.fits,860.0,"LAMP,FLAT",2018-09-08T18:49:30.327,58369.784378793,6
2605,UVES.2018-09-08T18:51:31.450.fits,860.0,"LAMP,FLAT",2018-09-08T18:51:31.449,58369.785780666,6
1370,UVES.2018-09-08T18:53:32.832.fits,860.0,"LAMP,FLAT",2018-09-08T18:53:32.831,58369.787185549,6
2789,UVES.2018-09-08T18:55:34.313.fits,860.0,"LAMP,FLAT",2018-09-08T18:55:34.313,58369.78859159,6
4496,UVES.2018-09-11T13:33:23.704.fits,860.0,"LAMP,FMTCHK",2018-09-11T13:33:23.704,58372.564857691,6
2098,UVES.2018-09-11T13:35:03.734.fits,860.0,"LAMP,ORDERDEF",2018-09-11T13:35:03.734,58372.566015443,6
304,UVES.2018-09-11T13:36:55.085.fits,860.0,"LAMP,FLAT",2018-09-11T13:36:55.085,58372.567304225,6
